image_name,skin_redness,sweat_score
3609.png,117.20906409438776,117.20906409438776
25286.png,110.64985251913265,110.64985251913265
8184.png,161.49577487244898,161.49577487244898
18160.png,150.90248325892858,150.90248325892858
13115.png,134.5965800382653,134.5965800382653
10293.png,147.2025071747449,147.2025071747449
16798.png,142.3752989477041,142.3752989477041
5537.png,80.98644770408163,80.98644770408163
5055.png,132.49370216836735,132.49370216836735
23105.png,127.78651147959184,127.78651147959184
7039.png,82.82154815051021,82.82154815051021
4395.png,174.41619499362244,174.41619499362244
19926.png,135.6644212372449,135.6644212372449
14036.png,84.123046875,84.123046875
26270.png,128.177734375,128.177734375
1635.png,170.41733099489795,170.41733099489795
10995.png,93.31056680484694,93.31056680484694
15737.png,161.3351203762755,161.3351203762755
14461.png,216.24661192602042,216.24661192602042
5581.png,62.69545200892857,62.69545200892857
466.png,129.13703762755102,129.13703762755102
7554.png,132.04673549107142,132.04673549107142
21996.png,84.53451849489795,84.53451849489795
21414.png,186.7291932397959,186.7291932397959
26806.png,133.62703284438774,133.62703284438774
11316.png,61.587531887755105,61.587531887755105
9413.png,167.55759725765307,167.55759725765307
7084.png,143.44064891581633,143.44064891581633
5166.png,105.67374840561224,105.67374840561224
12248.png,144.44656808035714,144.44656808035714
17499.png,81.07276387117346,81.07276387117346
12061.png,95.5497050382653,95.5497050382653
11326.png,104.9702447385204,104.9702447385204
9280.png,118.51723931760205,118.51723931760205
9253.png,128.52604830994898,128.52604830994898
18852.png,62.13223453443877,62.13223453443877
1713.png,141.82258450255102,141.82258450255102
19.png,120.18558673469387,120.18558673469387
11040.png,89.57778619260205,89.57778619260205
22288.png,147.00757334183675,147.00757334183675
4153.png,138.84454719387756,138.84454719387756
21715.png,119.39981265943878,119.39981265943878
20440.png,120.71803252551021,120.71803252551021
1943.png,81.85415338010205,81.85415338010205
9912.png,149.48776307397958,149.48776307397958
2313.png,84.42287149234694,84.42287149234694
13299.png,50.05532525510204,50.05532525510204
13344.png,156.94828204719389,156.94828204719389
21356.png,119.49115114795919,119.49115114795919
5123.png,44.179368622448976,44.179368622448976
24940.png,118.84927056760205,118.84927056760205
13984.png,111.46914859693878,111.46914859693878
9585.png,155.24240672831633,155.24240672831633
21249.png,116.23955676020408,116.23955676020408
12094.png,119.35772082270408,119.35772082270408
1312.png,89.95892458545919,89.95892458545919
812.png,125.0390625,125.0390625
17884.png,97.04484215561224,97.04484215561224
14277.png,207.28858418367346,207.28858418367346
15597.png,114.42193478954081,114.42193478954081
16900.png,121.9102558992347,121.9102558992347
16691.png,35.00888871173469,35.00888871173469
24878.png,164.5477917729592,164.5477917729592
7770.png,109.8090521364796,109.8090521364796
13162.png,179.51108099489795,179.51108099489795
11012.png,123.55512595663265,123.55512595663265
25027.png,125.19208386479592,125.19208386479592
28435.png,128.2686543367347,128.2686543367347
10808.png,121.69056919642857,121.69056919642857
2538.png,93.50093670280613,93.50093670280613
2046.png,158.6341477997449,158.6341477997449
22563.png,107.15300143494898,107.15300143494898
6817.png,173.49948182397958,173.49948182397958
15980.png,110.26634247448979,110.26634247448979
5120.png,122.6446308992347,122.6446308992347
10694.png,136.88765545280611,136.88765545280611
10670.png,97.00922751913265,97.00922751913265
25253.png,161.84815449617346,161.84815449617346
20443.png,147.25099649234693,147.25099649234693
12119.png,130.15114795918367,130.15114795918367
2552.png,152.63119818239795,152.63119818239795
26834.png,147.2086256377551,147.2086256377551
23548.png,137.65646922831633,137.65646922831633
631.png,143.4923867984694,143.4923867984694
195.png,95.3633808992347,95.3633808992347
17459.png,107.63747608418367,107.63747608418367
28622.png,74.44019052933673,74.44019052933673
11388.png,93.28539540816327,93.28539540816327
18811.png,173.50173389668367,173.50173389668367
21684.png,37.889967315051024,37.889967315051024
14499.png,75.68680245535714,75.68680245535714
20047.png,132.31355628188774,132.31355628188774
19358.png,171.2961575255102,171.2961575255102
976.png,155.84679926658163,155.84679926658163
11401.png,160.7658242984694,160.7658242984694
16388.png,131.4921277104592,131.4921277104592
25535.png,122.46781329719387,122.46781329719387
3363.png,137.17317044005102,137.17317044005102
23567.png,79.51536591198979,79.51536591198979
26339.png,139.2530891262755,139.2530891262755
16949.png,98.72598453443878,98.72598453443878
6207.png,121.09468670280613,121.09468670280613
10632.png,120.12621572066327,120.12621572066327
25503.png,106.79239078443878,106.79239078443878
15603.png,158.2585897640306,158.2585897640306
10487.png,123.08229033801021,123.08229033801021
17175.png,125.18674266581633,125.18674266581633
20957.png,184.36802455357142,184.36802455357142
10737.png,86.89622528698979,86.89622528698979
20982.png,152.3086933992347,152.3086933992347
21594.png,123.03912228954081,123.03912228954081
15658.png,133.1691446109694,133.1691446109694
24039.png,55.0041653380102,55.0041653380102
24917.png,185.90822305484693,185.90822305484693
19893.png,89.79386559311224,89.79386559311224
13906.png,102.3528977997449,102.3528977997449
27305.png,104.97102200255102,104.97102200255102
26198.png,163.27702487244898,163.27702487244898
7858.png,90.54322783801021,90.54322783801021
1602.png,75.52710459183673,75.52710459183673
22042.png,124.20284598214286,124.20284598214286
25557.png,102.14004703443878,102.14004703443878
14793.png,139.09137834821428,139.09137834821428
5147.png,153.97126116071428,153.97126116071428
26304.png,155.22688137755102,155.22688137755102
18428.png,112.49278539540816,112.49278539540816
25381.png,139.05032286352042,139.05032286352042
17366.png,113.70731026785714,113.70731026785714
8252.png,132.1527024872449,132.1527024872449
11025.png,153.6592793367347,153.6592793367347
7747.png,117.12368463010205,117.12368463010205
27585.png,133.8660116390306,133.8660116390306
21255.png,121.35034677933673,121.35034677933673
3056.png,144.32736766581633,144.32736766581633
19049.png,159.46398676658163,159.46398676658163
26296.png,91.13859215561224,91.13859215561224
10321.png,91.69465481505102,91.69465481505102
16250.png,151.11342075892858,151.11342075892858
15254.png,140.84777582908163,140.84777582908163
6330.png,119.31754225127551,119.31754225127551
12730.png,134.7489237882653,134.7489237882653
25004.png,98.87426259566327,98.87426259566327
21215.png,113.25851004464286,113.25851004464286
27794.png,86.70539700255102,86.70539700255102
2714.png,111.90581154336735,111.90581154336735
12128.png,138.0202487244898,138.0202487244898
25055.png,99.20978156887755,99.20978156887755
2077.png,125.83410395408163,125.83410395408163
1156.png,178.87456154336735,178.87456154336735
8613.png,105.3881536989796,105.3881536989796
24517.png,83.34402901785714,83.34402901785714
20696.png,106.14281728316327,106.14281728316327
26330.png,135.61120854591837,135.61120854591837
16983.png,136.09470663265307,136.09470663265307
27085.png,133.32407924107142,133.32407924107142
13196.png,125.77313855229592,125.77313855229592
26991.png,116.94445551658163,116.94445551658163
26959.png,131.3060227997449,131.3060227997449
13444.png,137.5691366390306,137.5691366390306
22989.png,83.84699856505102,83.84699856505102
5899.png,74.13492506377551,74.13492506377551
13178.png,134.69431600765307,134.69431600765307
12137.png,166.35040656887756,166.35040656887756
10334.png,196.32366071428572,196.32366071428572
16443.png,149.34811463647958,149.34811463647958
7602.png,184.70555644132654,184.70555644132654
18897.png,177.32389987244898,177.32389987244898
2689.png,190.70649314413265,190.70649314413265
27948.png,173.58653539540816,173.58653539540816
19027.png,106.6190409757653,106.6190409757653
6391.png,140.3402024872449,140.3402024872449
23870.png,104.01873405612245,104.01873405612245
20375.png,173.03860411352042,173.03860411352042
27061.png,149.66414221938774,149.66414221938774
13064.png,128.34133848852042,128.34133848852042
18348.png,56.45830676020408,56.45830676020408
24552.png,134.5413145727041,134.5413145727041
14218.png,106.68690210459184,106.68690210459184
20656.png,154.33199139030611,154.33199139030611
27716.png,128.29585857780611,128.29585857780611
12030.png,101.72662228954081,101.72662228954081
23821.png,171.9207987882653,171.9207987882653
6788.png,124.93086336096938,124.93086336096938
23259.png,118.02361686862245,118.02361686862245
9058.png,133.6555325255102,133.6555325255102
26501.png,127.74266581632654,127.74266581632654
15365.png,132.04629703443877,132.04629703443877
9082.png,114.58579799107143,114.58579799107143
5569.png,105.83741230867346,105.83741230867346
24181.png,108.35660475127551,108.35660475127551
3753.png,143.3572624362245,143.3572624362245
1573.png,96.68006616709184,96.68006616709184
15063.png,118.72771843112245,118.72771843112245
13592.png,85.08721301020408,85.08721301020408
27389.png,104.68771922831633,104.68771922831633
10637.png,140.38498485331633,140.38498485331633
7848.png,129.1288464604592,129.1288464604592
28137.png,102.63516422193878,102.63516422193878
11924.png,165.54438376913265,165.54438376913265
24463.png,125.83791055484694,125.83791055484694
17136.png,107.16464046556122,107.16464046556122
3399.png,152.2285754145408,152.2285754145408
20661.png,101.60825892857143,101.60825892857143
4032.png,131.8576211734694,131.8576211734694
16475.png,98.46637834821429,98.46637834821429
25341.png,50.47759885204081,50.47759885204081
1812.png,143.52814094387756,143.52814094387756
4659.png,79.46599968112245,79.46599968112245
22398.png,142.06503109056123,142.06503109056123
2101.png,108.70567602040816,108.70567602040816
24420.png,81.56859853316327,81.56859853316327
11264.png,63.64999202806123,63.64999202806123
23740.png,42.02979512117347,42.02979512117347
20903.png,102.82782605229592,102.82782605229592
13801.png,150.20778858418367,150.20778858418367
15429.png,40.37812898596939,40.37812898596939
6574.png,152.20432079081633,152.20432079081633
2048.png,131.45912388392858,131.45912388392858
17888.png,113.44555165816327,113.44555165816327
18410.png,130.48084741709184,130.48084741709184
22276.png,107.9716796875,107.9716796875
15814.png,171.29848931760205,171.29848931760205
3304.png,131.3098692602041,131.3098692602041
25250.png,118.17657844387755,118.17657844387755
3282.png,132.45792809311226,132.45792809311226
18318.png,120.53103077168367,120.53103077168367
11298.png,104.46853077168367,104.46853077168367
4192.png,151.4688496492347,151.4688496492347
6699.png,51.98383689413265,51.98383689413265
1069.png,82.29942602040816,82.29942602040816
7866.png,133.47165975765307,133.47165975765307
18090.png,113.39556760204081,113.39556760204081
11752.png,160.51126036352042,160.51126036352042
1078.png,131.76614317602042,131.76614317602042
15841.png,141.41589604591837,141.41589604591837
2569.png,141.31632653061226,141.31632653061226
9463.png,115.2696308992347,115.2696308992347
23285.png,148.22791772959184,148.22791772959184
3965.png,90.46127630739795,90.46127630739795
27730.png,89.33294802295919,89.33294802295919
25597.png,105.33810985331633,105.33810985331633
25257.png,119.47096221301021,119.47096221301021
4017.png,131.15818319515307,131.15818319515307
24914.png,114.94224330357143,114.94224330357143
27768.png,142.8429328762755,142.8429328762755
24677.png,136.23088727678572,136.23088727678572
5676.png,124.16208944515306,124.16208944515306
3308.png,124.97468909438776,124.97468909438776
24386.png,131.58926578443877,131.58926578443877
21056.png,107.2602838010204,107.2602838010204
4534.png,106.94919882015306,106.94919882015306
13380.png,87.95109215561224,87.95109215561224
8093.png,128.83380500637756,128.83380500637756
12931.png,97.88428730867346,97.88428730867346
14578.png,102.1094746492347,102.1094746492347
27319.png,67.45378268494898,67.45378268494898
2812.png,204.76022401147958,204.76022401147958
18549.png,122.14676339285714,122.14676339285714
4736.png,133.38899075255102,133.38899075255102
25310.png,145.57722815688774,145.57722815688774
26470.png,63.014668367346935,63.014668367346935
26794.png,102.15630978954081,102.15630978954081
556.png,162.4201809630102,162.4201809630102
3143.png,127.17857142857143,127.17857142857143
16787.png,113.05843431122449,113.05843431122449
1007.png,214.11525430484693,214.11525430484693
27762.png,107.50623804209184,107.50623804209184
11719.png,99.20623405612245,99.20623405612245
18011.png,141.81869818239795,141.81869818239795
10713.png,155.04047751913265,155.04047751913265
12498.png,130.36176658163265,130.36176658163265
18910.png,108.4595025510204,108.4595025510204
19706.png,103.22765864158163,103.22765864158163
18924.png,71.96906887755102,71.96906887755102
2690.png,111.54320790816327,111.54320790816327
2221.png,155.01901307397958,155.01901307397958
9643.png,125.90316087372449,125.90316087372449
2467.png,79.93419164540816,79.93419164540816
5765.png,194.46526227678572,194.46526227678572
20589.png,57.65864158163265,57.65864158163265
3052.png,109.30480707908163,109.30480707908163
3302.png,43.91521843112245,43.91521843112245
9569.png,112.52558992346938,112.52558992346938
6762.png,132.9706034757653,132.9706034757653
1234.png,194.6814413265306,194.6814413265306
4164.png,60.39423230229592,60.39423230229592
12462.png,90.94254225127551,90.94254225127551
16950.png,99.71039939413265,99.71039939413265
6637.png,133.84386957908163,133.84386957908163
25197.png,110.54741310586735,110.54741310586735
6719.png,71.42970742984694,71.42970742984694
27759.png,92.58147321428571,92.58147321428571
918.png,159.79296875,159.79296875
1125.png,124.48170440051021,124.48170440051021
7802.png,119.85212053571429,119.85212053571429
27231.png,110.95864556760205,110.95864556760205
26292.png,176.7703483737245,176.7703483737245
27220.png,124.3502272002551,124.3502272002551
11050.png,104.55558434311224,104.55558434311224
730.png,134.0651705994898,134.0651705994898
14654.png,145.22355309311226,145.22355309311226
21746.png,153.06626674107142,153.06626674107142
14076.png,150.142578125,150.142578125
1223.png,87.18901466836735,87.18901466836735
6332.png,182.1817402742347,182.1817402742347
9382.png,182.06052694515307,182.06052694515307
13264.png,80.98369738520408,80.98369738520408
1598.png,156.76929209183675,156.76929209183675
12501.png,173.3801817602041,173.3801817602041
1144.png,138.8880540497449,138.8880540497449
104.png,185.3874960140306,185.3874960140306
27056.png,98.52969547193878,98.52969547193878
808.png,177.9636080994898,177.9636080994898
12234.png,139.9881816007653,139.9881816007653
7359.png,103.9229512117347,103.9229512117347
17988.png,84.20308514030613,84.20308514030613
19742.png,146.99828603316325,146.99828603316325
15236.png,107.55608258928571,107.55608258928571
24606.png,142.79711415816325,142.79711415816325
1758.png,64.0057597257653,64.0057597257653
24532.png,139.7663424744898,139.7663424744898
2568.png,135.5088887117347,135.5088887117347
23856.png,140.85969387755102,140.85969387755102
14173.png,81.20828683035714,81.20828683035714
20538.png,162.44168526785714,162.44168526785714
5541.png,122.68548708545919,122.68548708545919
6440.png,161.16677295918367,161.16677295918367
5641.png,152.0633769132653,152.0633769132653
12269.png,131.7033242984694,131.7033242984694
12775.png,226.11270328443877,226.11270328443877
5975.png,163.80789620535714,163.80789620535714
170.png,139.36067044005102,139.36067044005102
14835.png,113.99653220663265,113.99653220663265
2485.png,78.39285714285714,78.39285714285714
1959.png,129.4954759247449,129.4954759247449
8696.png,115.10774075255102,115.10774075255102
23958.png,157.09012276785714,157.09012276785714
21243.png,139.40098852040816,139.40098852040816
20469.png,169.41800860969389,169.41800860969389
14336.png,95.52453364158163,95.52453364158163
6529.png,120.90790417729592,120.90790417729592
17055.png,85.93449059311224,85.93449059311224
1718.png,132.70422114158163,132.70422114158163
1706.png,112.43176020408163,112.43176020408163
17360.png,169.60297751913265,169.60297751913265
20463.png,144.53653140943877,144.53653140943877
24113.png,113.76929209183673,113.76929209183673
17746.png,120.9936224489796,120.9936224489796
10962.png,110.94517299107143,110.94517299107143
4290.png,140.14030612244898,140.14030612244898
7269.png,133.76809630102042,133.76809630102042
12336.png,109.09956951530613,109.09956951530613
9201.png,149.36154735331633,149.36154735331633
12823.png,116.30825494260205,116.30825494260205
3671.png,59.39263791454081,59.39263791454081
14545.png,148.6221699617347,148.6221699617347
822.png,139.97277582908163,139.97277582908163
4376.png,116.47534677933673,116.47534677933673
25521.png,169.63632015306123,169.63632015306123
14134.png,84.36077008928571,84.36077008928571
17482.png,96.91328523596938,96.91328523596938
25757.png,87.0673828125,87.0673828125
24376.png,107.35712292729592,107.35712292729592
9747.png,97.95172991071429,97.95172991071429
19205.png,131.6320352359694,131.6320352359694
11183.png,86.68572624362245,86.68572624362245
25087.png,176.45900430484693,176.45900430484693
18267.png,159.6638034119898,159.6638034119898
12700.png,122.19023038903062,122.19023038903062
10642.png,107.22660235969387,107.22660235969387
20793.png,68.07413903061224,68.07413903061224
23239.png,88.23475366709184,88.23475366709184
24236.png,163.93702168367346,163.93702168367346
15630.png,130.41755022321428,130.41755022321428
17995.png,155.98553093112244,155.98553093112244
8144.png,125.32912149234694,125.32912149234694
13065.png,132.35134327168367,132.35134327168367
800.png,127.71476403061224,127.71476403061224
22766.png,114.14825813137755,114.14825813137755
9508.png,116.7807318239796,116.7807318239796
21078.png,110.38370934311224,110.38370934311224
19032.png,129.2479472257653,129.2479472257653
6188.png,148.11752630739795,148.11752630739795
6070.png,133.74170918367346,133.74170918367346
27561.png,142.47024473852042,142.47024473852042
16926.png,159.46145567602042,159.46145567602042
159.png,93.50508211096938,93.50508211096938
11156.png,166.44393734056123,166.44393734056123
24130.png,116.18576610331633,116.18576610331633
6212.png,120.31148357780613,120.31148357780613
22117.png,101.38257334183673,101.38257334183673
7473.png,42.05458785076531,42.05458785076531
22878.png,113.57258450255102,113.57258450255102
8738.png,143.28930165816325,143.28930165816325
7883.png,154.48672672193877,154.48672672193877
9003.png,176.9576490752551,176.9576490752551
14130.png,154.61324139030611,154.61324139030611
12894.png,86.30098054846938,86.30098054846938
16913.png,148.92091836734693,148.92091836734693
8875.png,165.3058633609694,165.3058633609694
5504.png,152.3753587372449,152.3753587372449
7697.png,165.45768893494898,165.45768893494898
5903.png,81.56859853316327,81.56859853316327
28121.png,192.2473294005102,192.2473294005102
1985.png,109.48746412627551,109.48746412627551
22803.png,107.57218590561224,107.57218590561224
6931.png,156.765625,156.765625
16622.png,117.46075813137755,117.46075813137755
22488.png,162.58468191964286,162.58468191964286
26447.png,139.9521484375,139.9521484375
23710.png,119.3514628507653,119.3514628507653
1030.png,127.11716757015306,127.11716757015306
24128.png,81.37555803571429,81.37555803571429
2075.png,146.8098692602041,146.8098692602041
20694.png,64.15314094387755,64.15314094387755
22174.png,122.80056202168367,122.80056202168367
6735.png,139.8126594387755,139.8126594387755
2828.png,139.63570232780611,139.63570232780611
8654.png,126.84058115433673,126.84058115433673
8525.png,95.28585379464286,95.28585379464286
26992.png,114.1959303252551,114.1959303252551
12345.png,123.45992107780613,123.45992107780613
1712.png,174.7302096619898,174.7302096619898
17545.png,90.10130341198979,90.10130341198979
1011.png,102.998046875,102.998046875
27540.png,115.8238600127551,115.8238600127551
4484.png,110.33139349489795,110.33139349489795
7282.png,135.97058354591837,135.97058354591837
16075.png,95.04264987244898,95.04264987244898
2138.png,123.47138073979592,123.47138073979592
12053.png,101.05879304846938,101.05879304846938
11361.png,140.13034119897958,140.13034119897958
8046.png,80.26124043367346,80.26124043367346
12899.png,142.76608338647958,142.76608338647958
20192.png,89.16117267219387,89.16117267219387
17084.png,95.78140943877551,95.78140943877551
9181.png,101.94666772959184,101.94666772959184
127.png,132.7526705994898,132.7526705994898
18906.png,184.42472496811226,184.42472496811226
20394.png,100.69838169642857,100.69838169642857
1003.png,101.35365513392857,101.35365513392857
7619.png,117.88315130739795,117.88315130739795
27467.png,155.1896524234694,155.1896524234694
11800.png,23.983836894132654,23.983836894132654
2825.png,85.19642857142857,85.19642857142857
22392.png,69.11501514668367,69.11501514668367
18457.png,112.57290338010205,112.57290338010205
24323.png,128.18289620535714,128.18289620535714
831.png,119.43305564413265,119.43305564413265
1626.png,162.63839285714286,162.63839285714286
1331.png,121.33446269132654,121.33446269132654
27723.png,96.88157684948979,96.88157684948979
10059.png,96.44439572704081,96.44439572704081
21913.png,132.1575255102041,132.1575255102041
4326.png,169.39498963647958,169.39498963647958
25196.png,146.05534518494898,146.05534518494898
23999.png,60.16454081632653,60.16454081632653
19321.png,113.1723931760204,113.1723931760204
17745.png,130.61069036989795,130.61069036989795
9153.png,147.1270129145408,147.1270129145408
27628.png,140.69768415178572,140.69768415178572
23832.png,155.7946627869898,155.7946627869898
5336.png,159.87511957908163,159.87511957908163
10081.png,103.28328284438776,103.28328284438776
3910.png,107.39592633928571,107.39592633928571
1009.png,74.11543367346938,74.11543367346938
20965.png,148.05426897321428,148.05426897321428
9794.png,135.7520129145408,135.7520129145408
5837.png,84.6868821747449,84.6868821747449
22651.png,78.80163823341837,78.80163823341837
3629.png,117.25069754464286,117.25069754464286
3031.png,147.54854910714286,147.54854910714286
26408.png,116.68365353954081,116.68365353954081
23165.png,140.84337133290816,140.84337133290816
17984.png,51.85347576530612,51.85347576530612
20294.png,127.05907206632654,127.05907206632654
19864.png,137.49730947066325,137.49730947066325
14816.png,145.42107780612244,145.42107780612244
1559.png,149.61290258290816,149.61290258290816
14069.png,119.68295599489795,119.68295599489795
5016.png,81.34221540178571,81.34221540178571
21336.png,154.03625239158163,154.03625239158163
754.png,101.10226004464286,101.10226004464286
23657.png,100.46831154336735,100.46831154336735
1067.png,121.65626992984694,121.65626992984694
19486.png,96.10237962372449,96.10237962372449
9923.png,116.85682397959184,116.85682397959184
15453.png,146.43927375637756,146.43927375637756
5192.png,116.72809709821429,116.72809709821429
7546.png,102.45294563137755,102.45294563137755
10531.png,132.8809191645408,132.8809191645408
1906.png,126.93672273596938,126.93672273596938
18102.png,99.70176977040816,99.70176977040816
20280.png,114.63813376913265,114.63813376913265
12952.png,166.0998086734694,166.0998086734694
20511.png,49.5778659119898,49.5778659119898
14677.png,150.44587053571428,150.44587053571428
21586.png,114.6666334502551,114.6666334502551
5966.png,123.7665019132653,123.7665019132653
24007.png,79.93656329719387,79.93656329719387
16022.png,136.81232063137756,136.81232063137756
26030.png,143.45910395408163,143.45910395408163
28302.png,118.17900988520408,118.17900988520408
9730.png,138.142578125,138.142578125
5935.png,141.10196109693877,141.10196109693877
14999.png,129.9027024872449,129.9027024872449
11582.png,108.63410794005102,108.63410794005102
16278.png,146.0247130102041,146.0247130102041
8223.png,121.26618303571429,121.26618303571429
2457.png,187.45519770408163,187.45519770408163
9397.png,132.53497688137756,132.53497688137756
9336.png,177.20442044005102,177.20442044005102
15177.png,161.67631935586735,161.67631935586735
10675.png,103.12181122448979,103.12181122448979
23424.png,31.935028698979593,31.935028698979593
21773.png,104.73030931122449,104.73030931122449
27784.png,81.09592235331633,81.09592235331633
4555.png,72.47136080994898,72.47136080994898
28104.png,164.66462053571428,164.66462053571428
9587.png,67.88462611607143,67.88462611607143
23642.png,67.76375159438776,67.76375159438776
1263.png,143.03069196428572,143.03069196428572
15676.png,138.01815609056123,138.01815609056123
10618.png,115.78677056760205,115.78677056760205
10171.png,188.76468829719389,188.76468829719389
24260.png,112.89526865433673,112.89526865433673
19916.png,126.95157047193878,126.95157047193878
10006.png,117.97550621811224,117.97550621811224
19315.png,180.61369977678572,180.61369977678572
1298.png,81.06333705357143,81.06333705357143
24384.png,178.95099250637756,178.95099250637756
6671.png,122.43865593112245,122.43865593112245
12658.png,157.40690768494898,157.40690768494898
28640.png,131.15451610331633,131.15451610331633
4855.png,120.79354671556122,120.79354671556122
390.png,100.23919802295919,100.23919802295919
7412.png,163.39158163265307,163.39158163265307
7618.png,94.02180325255102,94.02180325255102
19015.png,53.52425462372449,53.52425462372449
3548.png,164.64213966836735,164.64213966836735
21681.png,117.93985172193878,117.93985172193878
27836.png,82.06816007653062,82.06816007653062
9734.png,81.68484933035714,81.68484933035714
17356.png,145.19054926658163,145.19054926658163
20170.png,137.72423070790816,137.72423070790816
27810.png,105.00135522959184,105.00135522959184
14794.png,126.04807079081633,126.04807079081633
5789.png,160.04438376913265,160.04438376913265
1921.png,76.41705197704081,76.41705197704081
14145.png,125.58005819515306,125.58005819515306
9465.png,56.19194435586735,56.19194435586735
17390.png,116.9520487882653,116.9520487882653
462.png,162.6845105229592,162.6845105229592
27799.png,162.43140146683675,162.43140146683675
23026.png,197.09424824617346,197.09424824617346
20080.png,109.84235491071429,109.84235491071429
5733.png,125.79807079081633,125.79807079081633
7825.png,115.36156728316327,115.36156728316327
9889.png,131.83828922193877,131.83828922193877
7000.png,145.06124441964286,145.06124441964286
534.png,107.36650988520408,107.36650988520408
22715.png,69.2977519132653,69.2977519132653
6778.png,85.20896444515306,85.20896444515306
10339.png,71.58231026785714,71.58231026785714
2996.png,156.04896763392858,156.04896763392858
24085.png,112.4056321747449,112.4056321747449
21770.png,93.54583864795919,93.54583864795919
19752.png,156.94909917091837,156.94909917091837
16722.png,101.025390625,101.025390625
27788.png,146.95242745535714,146.95242745535714
21298.png,153.97126116071428,153.97126116071428
5150.png,77.8548509247449,77.8548509247449
2586.png,162.21994579081633,162.21994579081633
18275.png,143.90037069515307,143.90037069515307
10089.png,83.26630261479592,83.26630261479592
2574.png,112.08159279336735,112.08159279336735
22412.png,117.40640943877551,117.40640943877551
24729.png,114.85588727678571,114.85588727678571
13666.png,114.48724489795919,114.48724489795919
6957.png,122.06355628188776,122.06355628188776
4267.png,159.01169882015307,159.01169882015307
11481.png,168.43648357780611,168.43648357780611
2635.png,132.19535235969389,132.19535235969389
13032.png,41.88149713010204,41.88149713010204
2698.png,96.43193957270408,96.43193957270408
20046.png,181.60971380739795,181.60971380739795
3855.png,154.6487364477041,154.6487364477041
3306.png,164.79516103316325,164.79516103316325
7994.png,88.2681959502551,88.2681959502551
26972.png,72.92898995535714,72.92898995535714
4005.png,170.93247767857142,170.93247767857142
22268.png,152.87336575255102,152.87336575255102
25794.png,179.53958067602042,179.53958067602042
21082.png,102.5301737882653,102.5301737882653
26632.png,162.45834661989795,162.45834661989795
25038.png,164.96580038265307,164.96580038265307
11722.png,85.68126195790816,85.68126195790816
24160.png,115.65788424744898,115.65788424744898
20446.png,116.67327008928571,116.67327008928571
25400.png,161.7956991390306,161.7956991390306
14307.png,132.7285754145408,132.7285754145408
4482.png,201.60401387117346,201.60401387117346
7207.png,141.30980947066325,141.30980947066325
2551.png,77.7747727997449,77.7747727997449
11313.png,103.2633131377551,103.2633131377551
18547.png,134.42424665178572,134.42424665178572
16069.png,128.0393614477041,128.0393614477041
2035.png,176.5856385522959,176.5856385522959
7287.png,136.15477519132654,136.15477519132654
19303.png,174.30209661989795,174.30209661989795
8417.png,79.3008808992347,79.3008808992347
21490.png,132.54161352040816,132.54161352040816
27420.png,136.24260602678572,136.24260602678572
10985.png,181.65626992984693,181.65626992984693
8958.png,149.39327566964286,149.39327566964286
10405.png,174.08683434311226,174.08683434311226
25859.png,147.21835140306123,147.21835140306123
16063.png,93.2073899872449,93.2073899872449
14374.png,140.94565130739795,140.94565130739795
11145.png,66.32744738520408,66.32744738520408
4874.png,169.6277702487245,169.6277702487245
5217.png,177.2033840880102,177.2033840880102
18470.png,158.49390146683675,158.49390146683675
15587.png,200.84719786352042,200.84719786352042
19044.png,119.94636878188776,119.94636878188776
1276.png,84.06714365433673,84.06714365433673
14884.png,142.6377949617347,142.6377949617347
25985.png,190.39558753188774,190.39558753188774
27873.png,132.59311224489795,132.59311224489795
17671.png,184.4910116390306,184.4910116390306
12715.png,127.90389827806122,127.90389827806122
3342.png,140.4215162627551,140.4215162627551
4415.png,71.42982700892857,71.42982700892857
19384.png,146.19876036352042,146.19876036352042
21842.png,163.33930564413265,163.33930564413265
9433.png,178.42247289540816,178.42247289540816
27862.png,97.14492984693878,97.14492984693878
24592.png,153.7842793367347,153.7842793367347
20964.png,125.27545041454081,125.27545041454081
426.png,109.73128587372449,109.73128587372449
15189.png,67.81558912627551,67.81558912627551
8552.png,86.38372927295919,86.38372927295919
9025.png,189.95438058035714,189.95438058035714
11454.png,127.13149713010205,127.13149713010205
20592.png,112.63915019132654,112.63915019132654
24115.png,98.15716677295919,98.15716677295919
5726.png,126.42930883290816,126.42930883290816
18066.png,126.85797991071429,126.85797991071429
15913.png,108.26494738520408,108.26494738520408
12138.png,121.06088568239795,121.06088568239795
27576.png,150.4039381377551,150.4039381377551
5794.png,138.21593989158163,138.21593989158163
28685.png,90.2120137117347,90.2120137117347
28343.png,153.14243861607142,153.14243861607142
22190.png,89.19812260841837,89.19812260841837
12919.png,88.93686224489795,88.93686224489795
18623.png,84.90349968112245,84.90349968112245
735.png,165.06411431760205,165.06411431760205
18372.png,165.73012994260205,165.73012994260205
22051.png,103.91013632015306,103.91013632015306
7228.png,117.40862165178571,117.40862165178571
3866.png,128.7130899234694,128.7130899234694
15407.png,115.14461096938776,115.14461096938776
5216.png,99.66196986607143,99.66196986607143
25903.png,91.01409040178571,91.01409040178571
3167.png,104.91183035714286,104.91183035714286
24118.png,67.04569913903062,67.04569913903062
5910.png,145.9572903380102,145.9572903380102
1405.png,98.6136399872449,98.6136399872449
